CCDC47	TOM1L1
GLUD2	GLUD1
BTBD10	CUL3
GOLGB1	PFN2
GOLM1	FTH1
GOT2	GYG1
GPAA1	ACAP2
POLR2M	FTL
GSR	AC011481.1
HERPUD1	CAPN15
HMOX2	TMEM205
HMOX2	TMEM205
HNRNPH3	STIP1
HNRNPR	MRPS31
HNRNPR	MRPS31
HSPB3	UNC119
HSPBAP1	NCALD
CCDC106	NEFM
PITHD1	RECQL5
HTATSF1	SNRPD2
IGFBP5	VTN
CD101	ST13
ILVBL	EIF2B5
ISYNA1	UCHL3
ITSN1	EPS15L1
IVNS1ABP	PLK1
KCNH2	RNF139
KCTD15	NOTCH2NLA
KIAA0232	SLC35F6
ODF2L	HACL1
CALCOCO1	CWF19L2
KLK10	OR6C70
KIF15	MRI1
KIF15	MRI1
TINAGL1	GNB2
LGALS4	ARPC3
LGALS4	ARPC3
AC008403.1	ZBTB16
C1orf174	APP
ZNF691	HAP1
FAM135B	ZDHHC17
NDUFA4L2	ACTC1
LPL	LMF1
LTA4H	TAGLN2
LUC7L2	SRRM2
LYPLA2	SPR
PLA2G15	IMMT
MAD2L1BP	HOMEZ
MAFF	NEK9
MCOLN1	SLC35E1
TMEM216	WDR6
PNMA6A	PNMA1
DIPK1B	RBMS2
FAM173A	KAT5
CCDC86	DLST
TMEM43	CUL4B
NOL12	DKC1
C11orf49	TPGS2
STK40	COP1
MGLL	HPCAL1
MKKS	APP
MLF1	NMT1
MPP3	KRTAP10-3
MRPS26	MRPS22
MRPS9	EXO1
MS4A7	CPNE7
NAP1L1	GNAS
NDUFA6	TBPL1
NDUFA6	TBPL1
NDUFA6	TBPL1
NDUFA6	TBPL1
NDUFA6	TBPL1
NDUFA7	MDFI
NDUFB8	UQCRFS1
NDUFB9	VDAC2
NDUFV2	NDUFS3
NEU1	KCNA4
NEU1	KCNA4
NEU1	KCNA4
NEU1	KCNA4
NEU1	KCNA4
NEU1	KCNA4
NEU1	KCNA4
NEU1	KCNA4
CRCT1	NOTCH2NLA
NSF	EXOC5
NSF	EXOC5
NSF	EXOC5
NUCKS1	PHAX
NUDT3	CCL11
NUDT5	CTNNB1
NVL	UBE2I
OAT	UQCRFS1
OLFM2	HAUS8
ORMDL3	SPRY4
C11orf68	SH3GL3
PCMT1	SHKBP1
PGAM1	TXN
PHYH	FAM9B
PHYHIP	PTRH2
PIGC	ZHX1
PISD	WDR19
PLCE1	SIAH2
PLXNB2	TACC1
PPP1R16A	PPP1R16A
PPP1R1B	ACTBL2
PRDX5	PRDX2
PRG2	PCSK5
PRNP	ARF1
PSPC1	WDR12
PTOV1	MTA2
PTPN4	YWHAQ
PTPRCAP	EEF1A1
RAB18	PDE6D
RAB35	CALCOCO2
RAB8A	BBS1
RABIF	RASSF5
RAP1GAP	PLK1
RECQL5	BRCA2
RGS1	ACACB
RUFY3	APP
RNF146	CETN2
RNF2	SIK1
RBM23	LRRC1
SNUPN	TOE1
RPL15	SPECC1L
RPL9	RPL26L1
RPS10	TOMM22
RPS6KA6	MBP
RRAS2	TRAF2
RUSC2	GOLGA2
SGSM2	PTN
S100A8	EFHD1
SCFD1	MRPL9
SCMH1	GNB2
SERPINA5	FBXO2
SCG5	CSH2
SCG5	CSH2
SCG5	CSH2
ST3GAL3	RPL8
SLC25A11	ZNF703
SLC27A6	LRRC15
SLC38A3	NEDD4
SUMO2	FANCI
SEC11A	SLC35F6
PRSS23	UBR1
ITPRID2	IGHA1
SUPT7L	SUPT3H
STMN4	GCA
STRN4	SLMAP
STUB1	EGFR
SUMF2	ANKRD40
SVIL	USP7
PDPN	TOM1L1
TAC3	UBR1
TAZ	B3GALNT2
TBC1D17	UBXN8
TBCD	ZNF146
TBCD	ZNF146
TCF21	TCF12
TDGF1	GALNS
TERF1	TERF1
THAP8	C9orf16
TM4SF1	DDR1
TSPAN6	MAVS
TNFRSF10C	ZHX1
TNFSF10	CASP8
PSMG2	PSME1
TOE1	IL7R
TOMM20	BIRC2
PBK	LGALS9B
TP53I3	GPX3
TPD52L1	UCHL3
TRIM46	CBLC
TSPYL1	RICTOR
TUBB3	EEF1D
UBXN4	DPP8
UGDH	TRAPPC4
UMPS	EPHA4
USP11	XIAP
USP13	TMEM173
USP22	MYC
WFDC2	BTBD1
XPNPEP1	VBP1
ZBTB22	MCRS1
ZBTB22	MCRS1
ZBTB22	MCRS1
ZBTB22	MCRS1
ZBTB22	MCRS1
RNF114	USO1
ZSCAN16	APP
ZNF585B	RIC8A
ZNF594	GOLGA2
ABCD4	PEA15
AGR2	CATSPER1
ALB	SORBS3
ANXA3	SSNA1
TXNDC9	CCT5
RHOH	ARHGDIG
SRRT	ZC3H18
ASAH1	NONO
ATP6AP1	NR1I2
B2M	KPNA3
B2M	KPNA3
BRMS1	HDAC1
BTBD2	KPNA2
C10orf88	KLHL15
YLPM1	SMARCC2
YAE1	LTO1
PLGRKT	XRCC6
CBX8	FTSJ3
CDH10	JUP
CHN2	TP53RK
COMMD3	JOSD2
COX5A	SLC30A9
COX6C	RCHY1
CRADD	BBS5
CRELD1	SETDB1
CRIP1	PPP2R5E
DCTN2	AHI1
DDIT4	NEDD4
DDX11	FANCA
NAT9	FLII
DLST	BOLA2B
DNAJB11	TUBA1A
TRDMT1	APP
GPR183	NID2
ELL3	ADD3
ERH	TASOR2
ARHGEF40	SPERT
EVA1A	PTN
OGFOD2	KAT5
PRPF38A	DNAAF2
SPDL1	UBXN1
SDHAF2	CWF19L2
C8orf33	KRTAP10-7
FOXG1	UBR5
GLYAT	NOTCH2NLA
GNB2	CCT6B
GABBR2	DDIT3
GSTM4	GSTM4
GTF2H1	ERCC3
HABP4	PRMT1
HBA1	CRYAB
HLA-DQA1	ST7
HLA-DQA1	ST7
HLA-DQA1	ST7
HLA-DQA1	ST7
HLA-DQA1	ST7
HLA-DQA1	ST7
INO80B	POLR2B
HMGB1	UBE2N
OLFML3	MAP7D2
TRIOBP	HECTD3
HSPB1	AKT1
HSPBP1	MKLN1
CCDC113	SMYD1
HSPE1	UFM1
IK	CEP70
ITSN2	EPS15L1
KIF1B	CGN
KIF22	ZYG11B
LEPR	SOCS3
LOR	LOR
MAFG	NFE2L2
MAN2A2	CAPN2
MAP1LC3B	SQSTM1
MCTS1	DENR
CCDC130	UBR2
DIS3L2	VIM
PGAM5	PGAM5
MPHOSPH6	EXOSC1
MRPL44	MRS2
MRPS6	MRPS18C
MYH9	H2AFY
NAP1L5	CLPB
NEDD8	SMURF1
THOC7	CCDC9B
NIPSNAP3A	CEP70
NIT1	CLPX
PNP	TRAPPC4
OFD1	KARS
P4HB	ZBTB2
PAEP	ZFP91
PEBP1	ALOX15
PCDHA4	CISD2
PDCD5	ATP1B1
PDCD7	SNRNP200
PECAM1	LGALS1
PLEKHA4	PRKAA1
NOMO1	SERINC1
NOMO1	SERINC1
POLA2	SCYL1
POLD1	CRTC3
POLR2C	NECAB2
PPOX	IMMT
PPP5C	HSPA6
PSAP	THRAP3
PSG1	LAMB2
PSMB10	PSMD5
PSMD11	PSMD9
PTH	FEZ1
PTPRS	CASKIN2
QTRT1	APP
REG1B	REG1A
RNF10	KDM1A
RPL22	RPSA
RPL35A	RTF1
RPL37A	MYBBP1A
RPS3A	RPS7
S100A4	ESCO2
UTP3	SYNCRIP
ENTR1	AP1M1
SERPINB9	CASP4
SETMAR	PCBP1
SHMT1	ARNT
SHPRH	HIST1H3A
ECSIT	NDUFAF4
SLC2A1	CANX
SNRPD2	ZC3H18
SNTA1	UTRN
SSR1	UQCRC2
STC2	PTN
SYN1	ATG4A
TAC1	TACR1
TFCP2	IP6K1
TFG	HIST1H2AG
TK1	APP
CELF3	MKRN1
TRBV2	SETDB1
TRBV2	SETDB1
TTR	TTR
TUBB2A	GFER
EFTUD2	SMU1
UBE2V2	UBE2N
UCK1	UCK1
WDR33	PAPOLA
ZEB2	SMAD1
ZNF20	KRTAP10-3
ZNF7	RPL7
ANKRD24	UNC119
ATP6V1E1	TMOD2
BHLHE40	UBE2I
CCL18	EEF1A1
CCL18	EEF1A1
CCL18	EEF1A1
CETN3	TCAP
DKC1	RPL7
ATN1	SIAH1
ROGDI	MYH8
GIPC2	APPL1
GSTO1	YTHDC2
HNRNPH1	SCOC
LAMA4	RTN4
LRRC1	MAPRE2
MRPL12	UBE2N
MRPL42	MRPL9
PAPSS1	GNL1
PPA1	PLS3
PRDX1	TRIM4
PSG9	ATP6V1E1
RBM5	U2AF2
RPS21	ZUP1
RPS25	UBA52
RPS25	UBA52
SIRT6	FANCA
SUMO3	UCHL3
SNRPF	IGHA1
SNRPN	COIL
SOCS3	RGP1
TARDBP	DNAJB1
TIMP1	ZBTB16
TMPRSS3	PLXNB2
TNNT3	TNNI2
ZBTB45	MED31
EEF1A1	ZPR1
GABARAP	TBC1D25
RSRC1	CSNK2A1
PSMA6	PSMA6
RXRG	NR2F6
TUBB4B	RPL10A
ARPC5L	CAPZB
COPE	SF3B5
PTN	UBQLN1
RFT1	STOM
RTN2	MCRS1
ADH4	FPR1
NOP10	COX10
CST6	GCN1
GPT2	CHL1
PCK1	APP
DPH5	PUS1
AMD1	RIC1
PGM2	MED1
GFRA1	SOCS3
GFRA2	GDNF
CSF2RB	SOCS1
TSC1	WDR92
TSC2	YWHAG
CTLA4	AP2M1
CD28	PIK3R1
HFE	SYVN1
TFRC	AP2B1
ALK	DUSP19
COL14A1	APP
GLS	SIRT5
CAPN2	ATXN3
TIA1	SNRPD1
CRYAB	MAP1B
SRP9	USP4
IRS1	PIK3R1
IRS2	USP15
CD79B	PI4KA
KIF1C	FAM110B
IL12RB2	SOCS3
PSMA7	RMND5B
TFDP1	E2F1
KIT	PIK3CA
CD9	PTGFRN
CD63	SDCBP
PTPRD	TRIO
PTPRD	TRIO
EIF2AK2	EIF2S1
SH2B1	CSAD
ITK	CDC37
KIF11	RNF40
FGR	IKBKG
WAS	ALDOA
PDGFRA	PIK3CA
LRP5	DKK1
NR2F1	AHR
PMCH	NPY
CDK6	FKBP5
EPOR	VHL
MRVI1	PRKG1
GMIP	GEM
SPI1	PRY2
TNFRSF9	ATP12A
NRF1	PLXDC1
UCHL1	UBC
PDE4D	PDE4B
TMOD4	MYO9B
FRS2	PTPN11
SFRP2	PPP1CA
SNX1	SLC35F2
F2R	TAB2
THBS1	FGF2
USF1	KLC1
FOSL2	FBXO11
ITGB1BP1	SMURF1
NUDT16L1	TP53BP1
PXN	MAPK1
GDI1	ACAP2
APOC2	CRYAB
BCL2L14	CHEK1
BCL2L14	CHEK1
MAP4K4	NOP2
DDX20	MCM3
GEMIN5	LSM11
PRKCQ	ZNF24
CHRNA7	FYN
FBLN1	NEDD1
MAFK	NFE2L2
SLC3A2	BSG
PLAGL1	TP73
LMO1	SOX5
BLNK	SYK
CFHR4	C3
PTPRC	SKAP1
PTPRC	SKAP1
WASL	ASPA
EPS15	RNF26
EPS15L1	PLK1
AGFG1	EPS15
EPHB2	MTMR14
CDH8	HADHA
NCF2	TBC1D4
STK11IP	SMAD4
KDELR1	PSMD4
AGPS	LMAN1
PGF	VEGFA
TMSB4X	KRT40
PLN	EDA
COPS8	AC012314.11
TGFBR2	MFAP3
CX3CL1	CX3CL1
PTPRE	IPO7
CD8A	COPA
CRMP1	AP3M1
IMPDH2	PUSL1
FGFBP1	FGF2
C3	TF
ERG	UBC
SYNM	PPP2R1A
CSRP3	KLF5
PF4	PF4
NEFL	SEC16A
NEFH	TARBP1
ST14	PDGFC
FGFR2	MTMR3
WASF3	KIAA1217
WASF2	ABI3
CSNK1A1	CBY1
HMOX1	HLA-C
AMPH	AAGAB
C5	CREB3L1
SF3B2	SF3B6
SF3B1	SNRPD2
CACNG2	PPIAL4G
GRM7	SDCBP
PICK1	QSOX2
IL2RB	ECM1
NUP54	CRNN
GTF2A1	BCAT1
GTF2A2	TBP
SCTR	CPAMD8
SMAD9	RBMS1
HBB	HBA1
NOLC1	MFAP1
CCR5	IL24
BRAF	MAPK1
GDF5	CALML3
GDF6	BMPR1A
UTY	TLE2
KDM6A	PTEN
ITGA5	LGALS3BP
ITGAV	AGMAT
COPB2	TUBB4B
COPA	SF3B3
GLI2	SPOP
ARNT	HSPA8
AP3S2	E2F4
AP3B1	PRPF38A
RABGGTB	RPS19
PDCD2	NCOR1
ARCN1	SF3B1
COPZ2	COPG1
GPC3	FGF2
MYCN	HUWE1
MYCL	TAF9
LAMA3	PLAT
STAT5B	STAT5B
EPRS	XPO1
PTPRJ	RAB11FIP1
EGF	LMNA
KNG1	TCTN1
SLC12A2	GNG12
TNFRSF13B	RRP12
GLDC	GLDC
CACNA1A	MAP1B
EIF4ENIF1	C15orf39
OXCT2	ATPAF1
ANXA2	KLHL42
FCGR2A	EEA1
CFI	ECM1
SF3B6	IFT22
GOSR1	TRAPPC13
GOSR2	PHB
RERE	EP300
SYK	GRM1
FGF19	FGFR4
PRAM1	CCDC57
KPNB1	STOM
MAP3K14	UBC
SH2B2	SH2B1
MUSK	STYX
SFTPA1	PRDX6
DMBT1	SFTPD
MAP3K5	MAP2K6
ADD1	INF2
FN1	ITGA5
CXCR4	HLA-B
IL4R	ARL5B
TNFRSF10A	SDCBP
CPB2	TINAG
NOSTRIN	PRMT6
NOSTRIN	PRMT6
COL2A1	PLOD1
A2M	EGFL7
LY96	TLR4
PRLHR	PICK1
LDLR	USP2
VLDLR	LRPAP1
LRP8	LRPAP1
MAPK8IP1	TUBB3
MAPK8IP2	UBD
SYNJ2BP	USHBP1
NOS1AP	PNP
RALGDS	HRAS
ITGB3	ITGB1
GUCY2F	GUCY2F
WEE1	MTOR
APCS	COPS5
MMP2	KLHL15
DNAJC3	HSPA5
KLK1	SERPINA4
SHOC2	RAF1
KRT5	KRT16
GP1BA	F12
CTCF	CTCF
LMX1A	GRB2
TIAM1	KIF1C
ARPC2	EEF2
BRD2	PWWP2B
BRD2	PWWP2B
BRD2	PWWP2B
BRD2	PWWP2B
BRD2	PWWP2B
BRD2	PWWP2B
BRD2	PWWP2B
ZBTB17	ZBTB7C
CAV2	EGFR
PLCG2	ERBB2
TNKS	TNKS
TNKS2	TNKS2
ALAS2	BANP
GNG13	GNB3
EHD1	WARS
FLNB	VBP1
ST6GAL1	HEATR3
S100A13	PLEKHF2
IFNAR2	GRAP2
CHRNE	CHRNA1
PAFAH1B1	DCTN1
TPBG	GIPC1
TPBG	GIPC1
SRP19	STAM2
CIT	USP28
RHOB	RBX1
CISH	IL7R
BET1L	GORAB
NR0B2	VCPIP1
MLXIP	MTOR
MLXIP	MTOR
PTPN7	SAV1
TEC	JAK2
ACVR2B	BMP10
NUP153	POM121C
GNAZ	RNF123
PIGT	STOM
DAZL	DAZL
CNR1	GNAI3
FCGR3B	CD109
MELK	CBY1
TNIK	SMARCE1
ADRB2	ARRDC3
ADRB3	SRC
APOL1	CDC23
KCNN2	ACTN2
MATK	SRC
NOG	BMP7
POLR2B	TUBB4B
POLR2F	POLR3H
POLR2G	SCAF1
POLR2H	SUPT5H
POLR2K	POLR2H
POLR2J	POLR2B
NPY	UBQLN1
GAB1	SYP
LY86	APP
TUBA1A	CHEK2
SH3BP5	APP
ID3	VHL
ID3	VHL
MSTN	APP
AXIN2	MAP3K2
DUSP3	UGT8
SSX2IP	ZGPAT
DDX1	RTCB
RAB3B	PIGR
BGN	JPH3
IRAK1	TIMM50
AKAP12	SAV1
RUNX1	FANCD2
CD36	MBOAT7
LAMC1	PSMD5
COL4A1	PDGFB
LCT	HSPA5
CDK10	CCT2
KCNQ1	NEDD4L
KCNQ1	NEDD4L
DYNC1H1	DCTN5
PLIN3	HCCS
EIF2S1	HSP90AA1
TNFSF11	DNAJB9
TRAF3	SPP1
MEP1B	FN1
MEP1A	KNG1
FLNC	XIRP1
ARHGAP1	AGTRAP
M6PR	RPL6
RANBP2	WAS
RANBP1	TARDBP
SLC9A3R2	AHI1
GRHL3	VSIG8
GIT2	RABEP1
CALR	TCTN2
MBL2	TRAPPC2
TMPO	SGMS2
EPHB1	CBL
GNAO1	GABBR1
IL10RA	BTRC
AMBP	FHL3
HSPG2	PDGFB
SYNJ1	CLTA
SH3GL2	SH3GL1
PDIA3	JMJD8
CD151	GRAMD1C
CD46	YES1
ITGA2	ITGB1
RYR3	FKBP1A
EFNA2	EPHA7
SNTB2	ABCA1
SNTB2	ABCA1
BRD4	MAP2K1
HERC5	BECN1
PSPN	GFRA4
ROS1	GRB2
PCLO	GIT1
CIDEB	MVB12A
PRSS1	SERPINF2
PRSS1	SERPINF2
PCNT	IMP4
PLAT	PDGFC
TRAF5	RORC
ADAM9	PRKCD
ADAM9	PRKCD
CHRNA1	CHRND
WASF1	AIPL1
DEK	BPTF
PYCARD	CUL2
MEFV	NLRP3
MAP3K11	STUB1
COL3A1	PDGFB
COL5A1	PDGFB
IL5RA	SDCBP
MMP7	GID4
TNFSF8	NME4
ENG	ENG
CDC42EP2	ARHGAP26
POLH	AHNAK
CCN2	ARIH1
SKIL	PML
CAND2	NAA15
AC012314.15	CNOT7
AC012314.32	CNOT7
AC012314.3	CNOT7
AC012314.21	CNOT7
CNOT3	CNOT7
AC012314.7	CNOT7
AC012314.20	CNOT7
CNOT3	CNOT7
CNOT3	CNOT7
CNOT3	CNOT7
MEIS1	TRMT10B
CD38	ZAP70
APOD	TOR1A
APOF	GALNT4
EIF1AX	ADSL
TNFRSF12A	BIRC2
TRA2B	SLC3A2
ENO1	FBXW7
FLT4	DUSP19
TRPC3	TRPC3
TRPC7	TRPC7
SLA	NCOA2
PTPN1	FLAD1
SYNGAP1	DLG3
SYNGAP1	DLG3
PSMC3IP	PSMC3
GGH	CERCAM
TNKS1BP1	CNOT7
CDH23	SLC9A3R2
CCL3	CCL4
CCL3	CCL4
CCL3	CCL4
ABCD3	STOM
ABCD1	RPSA
TNFAIP6	ACAN
PPEF1	HSPA8
PPEF2	SUGT1
KIF5B	KLC3
SH3BP2	ARHGAP10
GALNT12	APP
SSTR2	APP
TP53AIP1	UBR3
TNK2	CDC37
SLC9A2	ABL1
IGFBP7	RBBP8
STK4	KIF3B
ATP2B4	CLGN
NRP1	KCTD10
DSG3	JUP
LATS1	WWTR1
PTPRA	CANX
GNB1	AKT1
S100A11	PLA2G4A
CFH	MMUT
KCNB1	CALM1
KCNC1	CAMK2A
KCNF1	KCNV2
ITGB4	ALOX12
POLDIP2	POLDIP2
EIF3G	EIF3D
CHMP3	CHMP4B
UBE2K	CYHR1
PMS2	BRIP1
AC011476.9	ICE2
AC011476.6	ICE2
NCR1	ICE2
NCR1	ICE2
NCR1	ICE2
NCR1	ICE2
AC011476.4	ICE2
NCR1	ICE2
AC011476.11	ICE2
NCR1	ICE2
NCR1	ICE2
NCR1	ICE2
AC011476.10	ICE2
NCR1	ICE2
NCR1	ICE2
NCR1	ICE2
NCR1	ICE2
AC011476.5	ICE2
GRIN3B	GRIN1
EPHA2	TPTE2
DAP3	MRPS10
MKI67	PPIB
DLGAP1	DLG4
DYNLL2	LCA5
KLRK1	RAE1
ARF5	RAB5B
PRELP	FSTL1
NR6A1	NCOA1
CD84	PTPN11
AXL	GRB2
CYCS	BCL2L1
EDF1	HNRNPF
DAG1	MAP2
KLC1	CBY1
KLC2	CCDC84
KIF5C	CBY1
KIF5C	CBY1
CRP	IMPAD1
PTPN11	GRB2
UBTF	RTF1
CBLC	MGME1
ST5	ABL1
RPS6KC1	DENND6A
NUP50	NISCH
HGF	FKBP7
BCL2L10	NR4A1
POU1F1	CEBPD
FNTA	RPS19
GM2A	ACTA2
EIF5	SRSF2
NQO1	TP53
CRIPT	CZIB
SCNN1A	DERL1
SCNN1B	HGS
SCNN1G	SERP1
TREX2	TREX2
TGM2	SQSTM1
DEFB103B	DEFB103B
DEFB103B	DEFB103B
PMPCB	AMY1C
VGLL1	TEAD1
PTCH1	ABHD14A
PTCH2	SMO
ITGA2B	ITGB3
PTPRR	HSPA4L
PTPN5	FAF2
S1PR4	PITPNA
PTPN13	INPP5E
NAGPA	WDR54
SPHK1	DHPS
ACTR1A	DCTN1
CRHR1	GNAI1
CRHR1	GNAI1
CRHR1	GNAI1
CRHBP	EIF1AX
CDSN	CEP55
CDSN	CEP55
CDSN	CEP55
CDSN	CEP55
CDSN	CEP55
CDSN	CEP55
RAPSN	HERC1
DDB2	CCT2
VEZT	CDH1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
KIR2DS2	FASTKD1
CENPC	NUF2
IGF2	RBPMS
TCF20	ACTL8
TCF20	ACTL8
TCF20	ACTL8
TCF20	ACTL8
TCF20	ACTL8
TCF20	ACTL8
TCF20	ACTL8
TCF20	ACTL8
PCBP2	PCBP1
HNRNPL	YWHAE
HNRNPL	YWHAE
TRDN	MPV17L2
IFNB1	IFNAR1
APEX1	KLHL36
AUP1	PTP4A1
DIAPH3	RAC1
SNTB1	DMD
DMD	MPP6
KLKB1	CNOT2
NUCB2	SSSCA1
TAF1A	JMJD6
TAF1B	TAF1A
TAF1C	TAF12
PIGP	PIGH
DPM2	PIGP
MAP3K2	CBY1
MAP2K5	CDC37
TF	TIMELESS
PBX1	PKNOX1
SSB	AC012314.11
MYBL1	LIN54
C1D	NOL11
NCOA2	ETV1
BLK	ATP5MD
A1CF	PSMG3
MAP3K12	MAP2K7
TRIO	SSU72
MAP2K7	MAPK1
HLA-DMA	U2AF2
HLA-DMA	U2AF2
HLA-DMA	U2AF2
HLA-DMA	U2AF2
HLA-DMA	U2AF2
HLA-DMA	U2AF2
HLA-DMA	U2AF2
HLA-DMA	U2AF2
AP2A2	OCRL
AP2A2	OCRL
AP2A2	OCRL
VAPA	CCDC40
VEGFC	VEGFC
PER3	FANCA
PVR	EFNB1
LRP2BP	GSTT1
IL3	IL3RA
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
KIR2DL1	HLA-C
RETN	HSPA5
UBXN11	NCKAP1
RAB3A	GDI2
FOXA2	SALL1
FRK	BNIP2
DNAJB1	NUDC
DNAJA1	HERC2
CDC25C	INPP5E
PKMYT1	MAPK10
CD19	IGSF8
CR2	ANXA6
BIRC3	PELI1
SPTBN4	ANK3
PDCD4	IBTK
RPS13	PRPF38A
GDF15	MDFI
WBP2	EEF1B2
COL4A2	TNPO3
PLG	YTHDC1
VTN	ST6GALNAC4
VWF	P4HB
TPD52	UCHL3
POU2AF1	ATE1
ARHGAP35	RAC1
HRK	BCL2L1
RCAN1	CLEC3A
TNFRSF21	PSMD4
STIP1	HSP90AB1
TRIM3	UBE2E1
TRIM5	LGALS3
TRIM6	IKBKE
TRIM8	MAP3K7
TRIM9	TRIM9
TRIM11	UBE2N
TRIM25	UBE2D1
TRIM26	TRIM26
TRIM26	TRIM26
TRIM26	TRIM26
TRIM26	TRIM26
TRIM26	TRIM26
TRIM26	TRIM26
TRIM26	TRIM26
TRIM26	TRIM26
TRIM31	MAVS
TRIM31	MAVS
TRIM31	MAVS
TRIM31	MAVS
TRIM31	MAVS
TRIM31	MAVS
TRIM31	MAVS
TRIM31	MAVS
SPAG9	WEE1
TLE4	MKLN1
TNFSF14	APP
LTBR	PLK1
PLTP	GALNT7
APOA2	CATSPER1
VAV2	CAV1
VAV3	TRAF6
DLG2	MAP1A
F13A1	FGA
TRIM63	UBE2K
RANGRF	THUMPD1
RCC1	KPNB1
ADORA1	SNF8
STIM1	EXOC5
STIM2	HMOX1
TIMP3	AGTR2
PTH1R	ATP12A
CLPX	HSPE1
DNAJC7	USP19
SPTB	ACTA1
RGS18	APP
C4BPA	GIT2
MAP3K13	KLHL20
PRDX3	PRDX2
MME	GALNT7
GRIP1	GRIA2
GRIA3	EIF2AK3
GRIA4	GRIA1
SYNJ2	SH3KBP1
FGB	GNL1
MVP	HSPA8
KCND2	STUB1
IQGAP2	CDC42
NFIL3	ATF1
SEPT8	ZWILCH
DGAT1	GABRA4
RAC3	FBXL19
NPR3	LSM7
NPR2	VPS53
TNFRSF11B	TNFSF11
SRSF11	RNPS1
SRSF2	STIP1
ALCAM	FBXO2
KPNA4	SEC63
TAS1R1	TAS1R3
TAS1R2	TAS1R3
HLA-E	MGAT5
HLA-E	MGAT5
HLA-E	MGAT5
HLA-E	MGAT5
HLA-E	MGAT5
HLA-E	MGAT5
HLA-E	MGAT5
C1S	PPP4R1
RAB11FIP2	INPP5E
MYO5B	RAB11A
PTTG1	ACTBL2
PRDX6	PRDX6
AVPR2	AVP
CD5	CD72
TXNDC2	TXNDC2
COPS2	COPS6
TYRO3	CTDSP2
DMPK	HOXA2
PTPN3	SLC1A5
DLGAP2	KRT40
DLGAP2	KRT40
DLGAP2	KRT40
DLGAP2	KRT40
GRB14	STK26
CLIP2	CLASP1
SUPT3H	USP22
GNAI3	CLTCL1
GATA3	WEE1
HRC	POF1B
STOM	CAND2
TLR2	AP1M1
ATRIP	RPA1
KPNA1	PKM
SOX18	MEF2C
MCM3AP	POLR2G
OMP	BEX1
MXD1	SAP30L
RAP2A	MTOR
SHH	EDEM3
EIF2B2	EIF2B3
EIF2B4	EIF2B3
EIF2B5	EIF2B2
TCEA1	ZMAT2
PAH	RPS24
CA12	CA12
UNG	DDB1
ACTR3	CCT4
PDCD6IP	PDCD6IP
TJP3	TJP1
UAP1	WDR1
METAP2	NPEPPS
TOB2	PABPC1
CCNG2	PPP2R5E
RP2	XPO4
SGCD	ACP2
SGCG	APP
ELK3	APP
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
KIR2DL4	RBPMS
HES6	TLE1
PI4KB	UTRN
CREM	SP1
GUSB	PMEL
KLRD1	KLRC1
WNT1	UBR3
WNT2	HSPA5
FZD6	SFRP1
SFRP1	PPP1CC
CD1D	PTPRC
GRK1	H2AFV
GRK1	H2AFV
FBLN2	FBN1
CYP11A1	FDX1
CAMK2G	SMAD3
RAD51AP1	RAD51
JAG1	MIB1
DLL1	EPN1
